id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id,
1017,HK1319444,2334906797,ROUND,0.6,J,SI2,EX,EX,EX,NON,,5.41,5.37,3.39,63,58,NON,GIA,THN to STK,100%,,,Not milky,Hari Krishna,,-35.14%,808,1347.12,,,,https://diamanti.s3.amazonaws.com/certificates/2334906797.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
1018,HK1435529,5343729678,ROUND,0.6,I,VS1,EX,EX,EX,NON,,5.37,5.39,3.38,62.9,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,,-34.71%,1127,1878.2,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/4f4e102d-989d-4348-b115-c6a36ec38067.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5343729678.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
1019,HK1372651,2344487915,ROUND,0.6,K,VVS2,EX,EX,EX,NON,,5.36,5.4,3.37,62.6,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,,-36.62%,829,1381,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/70e06a74-7606-447f-bd23-89505e4c7af4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2344487915.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
1020,HK1366275,3345362512,ROUND,0.6,K,SI1,VG,EX,EX,FNT,,5.28,5.25,3.41,64.7,57,NON,GIA,STK to THK,90%,,,Not milky,Hari Krishna,,-51.21%,586,977,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bc8b20a3-216e-4787-87fd-589d7a3ad3af.jpg,https://diamanti.s3.amazonaws.com/certificates/3345362512.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
1021,622401401,6345774872,ROUND,1,E,I1,VG,EX,GD,STG,Blue,6.41,6.32,3.99,62.7,55,NON,GIA,THN to STK,80%,Not brown,Not green,Not milky,C Dinesh,,-50.65%,2175,2175.05,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/49deaf27-6fe4-4652-87cc-4302e7cae859.jpg,,,,,IN,Y,361ee43e-a3e1-450e-8ff3-86f24d736d59
1022,54832-GE,7326023177,ROUND,0.4,I,VVS2,EX,EX,VG,NON,,4.67,4.72,2.93,62.3,57,None,GIA,MED to STK,100%,,,,Vaishali Gems,,-48.90%,459,1148.1,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7326023177.pdf,,,,HK,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
1023,RO1906020_1,1335967999,ROUND,1.2,J,VS1,EX,EX,EX,NON,,6.78,6.72,4.22,62.5,56,NON,GIA,MED to STK,100%,Not brown,,Not milky,Sanghvi Star HK,,-24.91%,5080,4233.2,,,,http://certs.rapnet.com/UserFolders/52372/certs/RO1906020.jpg,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
1024,80838,2356227928,ROUND,0.55,E,VVS1,EX,EX,EX,MED,Blue,5.42,5.45,3.15,58,61,None,GIA,THN to MED,100%,Not brown,,Not milky,Sagar Enterprise,,-16.20%,2173,3951.38,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0851027b-00a8-4d87-8ac1-ebad4f338ff7.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356227928.pdf,,,,HK,N,e8af6b4d-0eb8-49f9-869b-c5420a3a0cea
1025,AND10083,1348200267,HEART,0.42,D,VS2,-,EX,VG,NON,,4.47,5.32,3.03,57.1,58,None,GIA,STK to VTK,,,,,AN Diamonds,,-31.00%,668,1589.43,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1348200267.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1026,AND9480,2338880596,HEART,0.42,I,VS1,-,EX,EX,FNT,,4.55,5.21,2.99,57.3,57,None,GIA,STK to VTK,100%,,,,AN Diamonds,,-43.00%,413,983.43,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2338880596.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1027,RO2014436,6351049998,ROUND,1,K,I1,VG,VG,EX,NON,,6.34,6.38,4.03,63.3,55,None,GIA,THN to STK,,Not brown,,Not milky,Sanghvi Star HK,,-21.36%,2338,2337.57,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/96e863b8-bbb2-4c99-8653-c5c67f0be845.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351049998.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
1028,RO1910650/,2344559013,ROUND,0.72,F,VS2,EX,EX,EX,NON,,5.89,5.91,3.45,58.5,60,None,GIA,MED to STK,,Not brown,,Not milky,Sanghvi Star HK,,-35.51%,2189,3040.71,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2344559013.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
1029,LD20025679,6352036661,ROUND,1.06,I,VS2,EX,EX,EX,MED,Blue,6.53,6.47,4.08,62.7,57,NON,GIA,MED to STK,100%,,,Not milky,Laxmi,,-43.30%,3758,3545.43,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a22d7952-9310-4bb6-89e2-14e1dbff89bf.jpg,,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
1030,AND10551,2344319410,ROUND,0.57,D,SI2,EX,EX,EX,NON,,5.29,5.31,3.34,63,56,None,GIA,MED,,,,,AN Diamonds,,-33.10%,1060,1858.93,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2344319410.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1031,AND7466,1325907065,ROUND,0.51,H,SI2,EX,EX,EX,MED,Blue,5.05,5.08,3.21,63.2,56,None,GIA,MED to STK,,,,,AN Diamonds,,-42.00%,710,1392.82,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1325907065.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1032,AND7386,2326605665,ROUND,0.4,H,SI2,EX,EX,EX,FNT,,4.72,4.76,2.94,62,60,None,GIA,MED to STK,,,,,AN Diamonds,,-39.10%,444,1110.3,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2326605665.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1033,APF-205,1209661905,CUSHION MODIFIED,0.6,I,VVS1,-,VG,G,NON,,4.85,4.45,3.24,72.9,63,None,GIA,MED to ETK,100%,,,,AN Diamonds,,-46.00%,743,1238,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1209661905.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1034,AND9038,6335726917,ROUND,0.3,I,SI2,EX,VG,EX,NON,,4.27,4.28,2.67,62.5,57,None,GIA,MED to STK,,,,,AN Diamonds,,-39.10%,286,952.6,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6335726917.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1035,SY04033136605,1359231467,ROUND,0.3,D,SI1,EX,EX,EX,NON,,4.3,4.32,2.65,61.3,58,None,GIA,MED to STK,,,,,China Star ,,-38.79%,397,1324.2,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359231467.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1036,IW16187024230,1359229908,ROUND,0.31,H,VS2,VG,VG,VG,FNT,,4.3,4.33,2.66,61.7,62,None,GIA,STK to THK,,,,,China Star ,,-39.61%,367,1183.81,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359229908.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1037,AN42,7281289290,HEART,0.31,J,VS1,-,VG,VG,FNT,,3.87,4.74,2.85,60.3,63,None,GIA,THK to VTK,100%,,,,AN Diamonds,,-24.00%,266,856.77,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7281289290.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1038,AND9346,2337845918,ROUND,0.3,I,VVS1,G,EX,EX,NON,,4.4,4.42,2.54,57.5,59,None,GIA,MED,100%,,,,AN Diamonds,,-51.10%,323,1078,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2337845918.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1039,APF-454,6221042250,PRINCESS,1.01,I,VS2,-,EX,VG,NON,,5.59,5.26,3.85,73.2,84,None,GIA,STK to THK,,,,,AN Diamonds,,-46.10%,2455,2430.89,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6221042250.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1040,624803001,5346901540,ROUND,1,J,VS1,GD,EX,GD,NON,,6.13,5.98,4.05,66.8,57,NON,GIA,MED to VTK,100%,Not brown,Not green,Not milky,C Dinesh,,-54.36%,2573,2572.75,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/552ee4c4-8011-4890-bfa0-57e86da73bff.jpg,,,,,HK,Y,361ee43e-a3e1-450e-8ff3-86f24d736d59
1041,RO1912916A/,6355010204,ROUND,0.6,E,VVS2,EX,EX,EX,NON,,5.36,5.4,3.35,62.4,59,None,GIA,STK,100%,Not brown,,Not milky,Sanghvi Star HK,,-32.43%,1745,2908.88,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355010204.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
1042,486D-66-A,5356007892,ROUND,0.32,H,SI2,EX,EX,EX,FNT,,4.37,4.4,2.73,62.3,55,None,GIA,MED to STK,,,,,Paladiya Brothers & co,,-38.03%,327,1023.31,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356007892.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
1043,LD19075786,2338334007,ROUND,0.27,D,VS1,EX,EX,EX,NON,,4.14,4.11,2.55,61.7,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,11.00%,447,1653.96,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/014ad90a-1902-4804-9842-9520f7633b94.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19075786.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1044,RA16187025538,1359252684,ROUND,0.3,F,VS2,G,EX,VG,NON,,4.13,4.18,2.72,65.5,57,None,GIA,STK to THK,,,,,China Star ,,-44.08%,366,1218.4,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359252684.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1045,DO16187025451,1359262270,ROUND,0.4,D,SI1,VG,EX,EX,NON,,4.6,4.63,2.95,64,56,None,GIA,THK,,,,,China Star ,,-43.91%,546,1365.07,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359262270.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1046,LD19075557,7331333978,ROUND,0.23,F,VVS1,EX,EX,EX,NON,,3.93,3.91,2.43,62.1,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,7.00%,411,1789,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/540c8307-9f8e-4cab-b1c6-c8098cc267fe.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19075557.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1047,59954-GCC,6204304827,ROUND,1,I,I1,F,VG,G,FNT,,5.86,6.05,4.14,69.4,56,None,GIA,MED to ETK,,,,,Vaishali Gems,,-48.70%,1735,1735.22,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6204304827.pdf,,,,HK,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
1048,AND11636,6345704886,ROUND,0.7,J,VS2,EX,EX,EX,MED,Blue,5.63,5.66,3.56,63,57,None,GIA,MED to STK,,,,,AN Diamonds,,-40.10%,1246,1780.53,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345704886.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1049,LD20019013,2347771901,ROUND,0.52,H,VVS1,EX,EX,EX,MED,Blue,5.13,5.11,3.21,62.7,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-45.00%,1002,1927.69,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5352705a-42a7-40ff-9013-cab08d041022.jpg,https://certifiedstone.info/certificate/LD20019013.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1050,AND11418,6341658494,ROUND,0.9,J,VVS1,VG,VG,VG,NON,,5.98,6.05,3.88,64.5,56,None,GIA,STK to THK,100%,,,,AN Diamonds,,-41.00%,2504,2781.84,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341658494.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1051,RO191285,5356099066,ROUND,2.01,I,SI1,VG,EX,EX,NON,,7.8,7.87,5.05,64.5,58,None,GIA,THK,,Not brown,Not green,,Sangvhi & Sons,,-40.00%,11004,5474.63,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3f2aa19f-cf31-421e-891e-3ea9cd040657.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356099066.pdf,,,,IN,Y,5bf8da8a-51dc-4f65-ac5c-85d60082a64f
1052,RO2014810,414094994,ROUND,2.04,K,SI2,VG,EX,EX,MED,,7.82,7.86,5.11,65.2,58.5,POINTED,IGI,STK to THK,,Brown,,,Sangvhi & Sons,,-57.00%,5125,2512.27,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8ca175c8-930e-4dbc-8442-cedee63d0192.jpg,https://www.igi.org/viewpdf.php?r=414094994,,,,IN,Y,5bf8da8a-51dc-4f65-ac5c-85d60082a64f
1053,DD06613820706,6355075710,ROUND,0.33,D,VS2,EX,EX,EX,FNT,,4.45,4.49,2.68,59.9,61,None,GIA,MED to STK,,,,,China Star ,,-45.22%,428,1296.06,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355075710.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1054,GW09962820261,7352162132,ROUND,0.5,E,SI2,VG,VG,VG,NON,,4.97,5.02,3.19,63.9,57,None,GIA,STK to THK,,,,,China Star ,,-53.21%,638,1276.54,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352162132.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1055,AP-650,6222935646,ROUND,0.7,F,VVS2,VG,G,VG,FNT,,5.51,5.59,3.58,64.4,56,None,GIA,STK to THK,100%,,,,AN Diamonds,,-51.00%,1828,2611.7,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6222935646.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1056,APF-449,2228014966,EMERALD,1,F,SI1,-,VG,VG,NON,,6.01,4.48,3.59,80.2,66,None,GIA,THK to VTK,,,,,AN Diamonds,,-57.10%,2418,2418.49,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2228014966.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1057,APF-199,7206727603,EMERALD,0.5,F,SI2,-,EX,VG,NON,,5.14,3.89,2.68,68.9,81,None,GIA,THN to STK,,,,,AN Diamonds,,-49.10%,539,1078,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7206727603.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1058,AP-235,6225216831,ROUND,0.6,F,VS1,EX,EX,VG,FNT,,5.36,5.41,3.36,62.3,57,None,GIA,MED to STK,100%,,,,AN Diamonds,,-38.00%,1411,2351.35,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6225216831.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1059,LD19126298,5346439296,PEAR,0.6,E,SI1,-,VG,VG,FNT,,7.3,4.61,2.93,63.6,55,NON,GIA,THK to ETK,100%,Not brown,Not green,Not milky,Laxmi,,-36.00%,913,1522,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTI2Mjk4,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/6baddf96-91eb-4152-81e2-d859e953efe1.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19126298.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1060,LD20030847,6355176039,OVAL,1.04,E,VS2,-,VG,VG,MED,Blue,8.27,5.86,3.48,59.4,60,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,,-47.27%,3710,3566.88,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzA4NDc=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/452811a7-8867-4136-b348-b3569a9022e6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355176039.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1061,LD20032876,7353260137,ROUND,0.45,D,VS2,VG,EX,EX,NON,,4.79,4.81,3.09,64.4,56,None,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,,-34.00%,832,1848.67,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzI4NzY=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/9672b56a-4b37-40a2-be34-d30e23fd58c2.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7353260137.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1062,SR17053188304,7352307191,ROUND,0.71,F,VS2,EX,EX,EX,FNT,,5.67,5.71,3.55,62.4,60,None,GIA,MED to STK,,,,,China Star ,,-45.10%,1838,2588.54,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352307191.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1063,80726,6352201770,ROUND,0.95,H,VS1,EX,EX,EX,NON,,6.23,6.27,3.96,63.4,57,None,GIA,THN to STK,100%,Not brown,,Not milky,Sagar Enterprise,,-25.10%,4230,4452.8,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/409af87a-da0d-4a94-a7d4-b288e4ab6d76.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352201770.pdf,,,,IN,N,e8af6b4d-0eb8-49f9-869b-c5420a3a0cea
1064,AND8838,6332645964,EMERALD,0.3,F,VVS2,-,EX,G,NON,,4.25,3.22,2.19,68,69,None,GIA,THK to VTK,100%,,,,AN Diamonds,,-45.00%,311,1035,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6332645964.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1065,LD19055333,2327901921,ROUND,0.24,E,IF,EX,EX,EX,MED,Blue,4.01,4.04,2.42,60.1,60,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,6.00%,424,1768,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/cea69ec3-8b37-4e88-a5b9-a9c29571ac44.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2327901921.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1066,LD19093238,7336777055,ROUND,0.2,E,VS1,EX,EX,EX,NON,,3.78,3.76,2.34,62,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,9.00%,281,1403.45,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a2fd34b2-603a-4143-b90e-248d14590837.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19093238.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1067,LD19124550,6342419303,ROUND,0.22,D,VVS1,EX,EX,EX,NON,,3.88,3.86,2.41,62.3,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,19.00%,370,1683.36,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b9d41567-256c-473b-a8a3-a0316ea538a5.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19124550.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1068,LD20014337,6341645799,ROUND,1.01,H,SI2,EX,EX,EX,FNT,,6.49,6.44,3.91,60.5,61,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-35.12%,3560,3524.77,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/35f85b42-1489-4f7c-9bb9-e050f316f80f.jpg,https://certifiedstone.info/certificate/LD20014337.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
1069,LD19065197,2334070598,ROUND,0.28,F,VVS2,EX,EX,EX,NON,,4.25,4.27,2.53,59.4,60,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,4.00%,481,1719.11,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/35ade2ad-f04b-463f-b516-db6f7ee97c69.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2334070598.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1070,79322,6342656253,ROUND,0.5,I,VVS1,EX,EX,VG,MED,Blue,5.22,5.27,3.03,57.8,60,None,GIA,THN to MED,100%,Not brown,,Not milky,Sagar Enterprise,,-48.10%,809,1617,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c5f8308c-4203-4463-93a5-3817e09560ff.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342656253.pdf,,,,HK,N,e8af6b4d-0eb8-49f9-869b-c5420a3a0cea
1071,AND11979,7348746312,ROUND,0.4,D,SI1,VG,VG,VG,STG,Blue,4.59,4.63,2.96,64.3,58,None,GIA,STK to THK,,,,,AN Diamonds,,-50.10%,489,1222.7,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7348746312.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1072,AND12029,6342868276,HEART,0.45,D,VVS1,-,EX,VG,NON,,4.54,5.33,3.1,58.2,56,None,GIA,STK to ETK,100%,,,,AN Diamonds,,-41.00%,800,1777.67,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342868276.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1073,RQ16820156513,7352330087,ROUND,0.41,J,VVS1,VG,EX,EX,MED,Blue,4.62,4.66,3,64.7,58,None,GIA,THK,100%,,,,China Star ,,-44.15%,488,1190.17,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352330087.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1074,LL16820156437,7352330274,ROUND,0.41,I,VS1,EX,EX,EX,MED,Blue,4.71,4.74,2.95,62.5,58,None,GIA,MED to STK,100%,,,,China Star ,,-46.61%,468,1140.98,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352330274.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1075,212-26B,6345461425,HEART,0.35,E,VVS1,-,VG,G,NON,,4.45,4.8,2.83,58.9,55,None,GIA,STK to VTK,100%,,,Not milky,SHREE RAMDOOT GEMS LLP,,-32.50%,503,1435.71,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345461425.pdf,,,,IN,N,efab5e1c-0e13-411a-b955-2b734f74ce71
1076,77703,2334979987,ROUND,0.23,D,VVS2,EX,EX,EX,NON,,4.01,4.03,2.37,59,59,None,GIA,MED to STK,100%,Not brown,,Not milky,Sagar Enterprise,,10.38%,424,1841.3,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2334979987.pdf,,,,IN,N,e8af6b4d-0eb8-49f9-869b-c5420a3a0cea
1077,AND8721,1337560144,EMERALD,0.42,F,IF,-,VG,VG,NON,,5.33,3.58,2.35,65.6,73,None,GIA,THK,100%,,,,AN Diamonds,,-54.00%,532,1267.43,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1337560144.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1078,APF-446,6212516671,EMERALD,0.7,F,VS1,-,EX,G,NON,,5.66,3.98,3.11,78.1,57,None,GIA,THK to VTK,100%,,,,AN Diamonds,,-53.00%,1349,1927,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6212516671.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
1079,LD19066094,5333095358,CUSHION MODIFIED,0.5,I,VVS1,-,EX,VG,MED,Blue,4.49,4.48,3.12,69.7,59,NON,GIA,MED to VTK,100%,Not brown,Not green,Not milky,Laxmi,,-55.03%,525,1049.4,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDY2MDk0,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/9e5d99d8-452b-4d01-8fa8-fd005985eae5.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19066094.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1080,DK06613820730,6355188615,ROUND,0.33,D,VS2,EX,EX,EX,NON,,4.43,4.46,2.71,60.9,59,None,GIA,MED to STK,,,,,China Star ,,-33.72%,511,1549.06,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355188615.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
1081,850043,5196499246,MARQUISE,0.24,I,VS1,-,VG,GD,FNT,,6.12,3.14,2.24,71.3,52,NON,GIA,STK to ETK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,,-22.58%,194,806.29,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
1082,LD19100637,6331839257,ROUND,0.26,E,VS2,EX,EX,EX,NON,,4.09,4.11,2.55,62.1,57,None,GIA,MED to STK,100%,Light Brown,Not green,Not milky,Laxmi,,-6.00%,370,1422,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6331839257.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
1083,530147,119447529,MARQUISE,0.53,J,I1,-,GD,GD,FNT,,7.91,4.16,2.63,63.2,52,,IGI,STK - VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,,-48.06%,333,627.94,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
